year,make,model,avg_market_price
1996,bmw,z3,8000.0
1996,buick,estate,2500.0
1996,buick,lessbre,2000.0
1996,chevrolet,3500hd,8000.0
1996,chevrolet,camaro,13500.0
1996,chevrolet,caprice,9500.0
1996,chevrolet,corvette,9950.0
1996,chevrolet,gmt-400,3000.0
1996,chevrolet,impala,18000.0
1996,chevrolet,k1500,11400.0
1996,chevrolet,silverado,4800.0
1996,chevy,s10,3500.0
1996,chevy,tahoe,10000.0
1996,chrysler,sebring,3800.0
1996,dodge,caravan/grand,4795.0
1996,dodge,cummins,8000.0
1996,dodge,dakota,2200.0
1996,ford,aerostar,4900.0
1996,ford,bronco,16750.0
1996,ford,f-150,10000.0
1996,ford,f-250,8166.666666666667
1996,ford,f-350,55000.0
1996,ford,f250,9130.0
1996,ford,mustang,17220.0
1996,ford,taurus,3750.0
1996,gmc,sierra,10500.0
1996,gmc,suburban,6500.0
1996,gmc,top,21000.0
1996,gmc,topkick,12800.0
1996,gmc,vandura,7000.0
1996,gmc,w4,11000.0
1996,gmc,yukon,8000.0
1996,honda,civic,2833.3333333333335
1996,infiniti,i30,3600.0
1996,jaguar,vanden,3900.0
1996,jeep,cherokee,5250.0
1996,jeep,grand,4266.666666666667
1996,lexus,es,2500.0
1996,mazda,b2300,3000.0
1996,mercedes-benz,s-class,2950.0
1996,nissan,d21,7500.0
1996,nissan,pickup,7700.0
1996,nissan,skyline,32999.0
1996,pontiac,firebird,4999.0
1996,toyota,4runner,4300.0
1996,toyota,avalon,3000.0
1996,toyota,corolla,3000.0
1996,toyota,hiace,85000.0
1996,toyota,rav4,2500.0
1996,toyota,tacoma,7500.0
1996,volvo,850,12000.0
1997,audi,cabriolet,3900.0
1997,bmw,320i,12900.0
1997,bmw,328i,6000.0
1997,bmw,5,12333.333333333334
1997,bmw,840ci,27000.0
1997,bmw,z3,10000.0
1997,bmw,z4,15800.0
1997,cadillac,seville,4750.0
1997,chevrolet,astro,4000.0
1997,chevrolet,camaro,19375.0
1997,chevrolet,corvette,7681.333333333333
1997,chevrolet,express,6900.0
1997,chevrolet,gmt-400,7747.5
1997,chevrolet,monte,3500.0
1997,chevrolet,p30,6000.0
1997,chevrolet,s10,3800.0
1997,chevrolet,silverado,8666.666666666666
1997,chevrolet,suburban,10950.0
1997,chevrolet,tahoe,7350.0
1997,chevy,camaro,5750.0
1997,chevy,monte,3500.0
1997,chevy,silverado,8000.0
1997,chevy,tahoe,9000.0
1997,chrysler,sebring,2000.0
1997,ford,e350,2700.0
1997,ford,expedition,3500.0
1997,ford,f-150,4216.666666666667
1997,ford,f-250,9500.0
1997,ford,f150,5900.0
1997,ford,f250,32000.0
1997,ford,f350,23000.0
1997,ford,mustang,15247.5
1997,ford,ranger,5780.0
1997,ford,unspecified,12500.0
1997,gmc,1997,12000.0
1997,gmc,safari,2150.0
1997,gmc,sierra,22000.0
1997,honda,accord,2900.0
1997,honda,odyssey,2000.0
1997,jeep,cherokee,10250.0
1997,jeep,wrangler,6133.333333333333
1997,lexus,es300,2375.0
1997,lexus,ls,2650.0
1997,mazda,b4000,3100.0
1997,mazda,mx-5,4500.0
1997,mercedes-benz,c-class,3500.0
1997,mercedes-benz,e,4999.0
1997,mercedes-benz,e-class,8900.0
1997,mercedes-benz,sl-class,21500.0
1997,mercedes-benz,sl500,29800.0
1997,mitsubishi,delica,16000.0
1997,nissan,atlas,27000.0
1997,pontiac,firebird,40000.0
1997,subaru,impreza,26900.0
1997,toyota,4runner,5900.0
1997,toyota,camry,2500.0
1997,toyota,celica,12200.0
1997,toyota,previa,2625.0
1997,toyota,t-100,8200.0
1997,toyota,t100,4500.0
1998,bmw,3,5800.0
1998,bmw,m3,15394.0
1998,bmw,z3,4766.666666666667
1998,buick,lesabre,3400.0
1998,buick,park,2500.0
1998,cadillac,concours,3900.0
1998,cadillac,deville,3500.0
1998,chevrolet,astro,4925.0
1998,chevrolet,corvette,16366.666666666666
1998,chevrolet,gmt-400,12000.0
1998,chevrolet,malibu,2150.0
1998,chevrolet,silverado,5500.0
1998,chevrolet,suburban,6000.0
1998,chevrolet,tahoe,13750.0
1998,chevy,cheyenne,12000.0
1998,chevy,ck,7500.0
1998,chevy,tracker,3000.0
1998,dodge,dakota,3750.0
1998,ford,e-150,9150.0
1998,ford,e-350,7500.0
1998,ford,e350,50000.0
1998,ford,escort,2500.0
1998,ford,expedition,2300.0
1998,ford,f-150,3500.0
1998,ford,f-700,12500.0
1998,ford,f-800,25000.0
1998,ford,f250,3016.6666666666665
1998,ford,mustang,6385.714285714285
1998,ford,ranger,4933.333333333333
1998,ford,svt,8900.0
1998,ford,taurus,2400.0
1998,ford,triton,2000.0
1998,ford,unspecified,6500.0
1998,gmc,savana,7100.0
1998,gmc,sierra,7916.666666666667
1998,gmc,unspecified,4500.0
1998,honda,accord,3648.75
1998,honda,civic,7900.0
1998,honda,prelude,5460.0
1998,honda,z,5700.0
1998,jaguar,xk8,4000.0
1998,jeep,cherokee,6750.0
1998,jeep,grand,3000.0
1998,jeep,wrangler,11750.0
1998,jeep,wrangler4x4,6700.0
1998,land,rover,13000.0
1998,lexus,es,8200.0
1998,lexus,gs300,2900.0
1998,mazda,b-series,2500.0
1998,mercedes,e320,5150.0
1998,mercedes,s420,3500.0
1998,mercedes,slk230,12800.0
1998,mercedes-benz,c-class,5949.5
1998,mercedes-benz,e-class,5999.0
1998,mercedes-benz,s-class,7713.5
1998,mitsubishi,delica,9500.0
1998,mitsubishi,eclipse,4500.0
1998,nissan,march,6950.0
1998,pontiac,trans,17500.0
1998,porsche,boxster,13316.666666666666
1998,toyota,4runner,7428.571428571428
1998,toyota,avalon,2500.0
1998,toyota,camry,4400.0
1998,toyota,corolla,5999.0
1998,toyota,landcruiser,10000.0
1998,toyota,rav4,2200.0
1998,toyota,sienna,2687.5
1998,toyota,tacoma,8645.454545454546
1999,acura,cl,2275.0
1999,acura,integra,21649.75
1999,acura,rsx,2100.0
1999,audi,a4,2400.0
1999,bmw,3,20500.0
1999,bmw,323i,4625.0
1999,bmw,328i,11100.0
1999,bmw,7,2800.0
1999,bmw,m3,20897.5
1999,bmw,unspecified,6499.0
1999,bmw,z3,6500.0
1999,cadillac,deville,4533.333333333333
1999,cadillac,eldorado,2500.0
1999,cadillac,escalade,5000.0
1999,cadillac,sts,11000.0
1999,chevrolet,blazer,15000.0
1999,chevrolet,corvette,20833.333333333332
1999,chevrolet,express,7000.0
1999,chevrolet,silverado,7333.333333333333
1999,chevrolet,tahoe,7995.0
1999,chevy,silverado,11750.0
1999,dodge,dakota,5025.0
1999,dodge,durango,3300.0
1999,dodge,intrepid,2000.0
1999,ford,crown,3850.0
1999,ford,e-150,3300.0
1999,ford,escort,4850.0
1999,ford,espedition,5500.0
1999,ford,expedition,2400.0
1999,ford,f-150,4510.0
1999,ford,f-250,14500.0
1999,ford,f-350,15900.0
1999,ford,f150,3566.6666666666665
1999,ford,f250,14650.0
1999,ford,f350,16477.777777777777
1999,ford,f550,16250.0
1999,ford,mustang,9937.5
1999,ford,ranger,7340.0
1999,ford,taurus,3200.0
1999,gmc,1999,16250.0
1999,gmc,k,16900.0
1999,gmc,savannah,2500.0
1999,gmc,suburban,10116.333333333334
1999,gmc,unspecified,5500.0
1999,gmc,yukon,23500.0
1999,honda,accord,3799.8
1999,honda,cr-v,4250.0
1999,honda,passport,2500.0
1999,honda,unspecified,2500.0
1999,infiniti,q45,3500.0
1999,jaguar,xj8,7250.0
1999,jaguar,xk8,8000.0
1999,jeep,cherokee,7000.0
1999,jeep,grand,4200.0
1999,jeep,tj,23000.0
1999,jeep,unspecified,13500.0
1999,jeep,wrangler,6525.0
1999,land,rover,6166.666666666667
1999,lexus,es300,2000.0
1999,lexus,ls400,9800.0
1999,lexus,lx,12500.0
1999,lexus,rx,2900.0
1999,mazda,miata,11500.0
1999,mazda,mx-5,10100.0
1999,mazda,protege,2999.0
1999,mercedes,e320,5000.0
1999,mercedes,s600,46999.0
1999,mercedes-benz,c-280,3995.0
1999,mercedes-benz,c280,4000.0
1999,mercedes-benz,clk430,2000.0
1999,mercedes-benz,e-class,4933.333333333333
1999,mercedes-benz,e320,6500.0
1999,mercedes-benz,ml320,4500.0
1999,mercedes-benz,ml430,2495.0
1999,mercedes-benz,s-class,8500.0
1999,mitsubishi,3000gt,9000.0
1999,mitsubishi,montero,12500.0
1999,nissan,frontier,6000.0
1999,nissan,maxima,3600.0
1999,porsche,911,26875.0
1999,subaru,forester,3500.0
1999,subaru,impreza,2950.0
1999,toyota,4runner,7800.0
1999,toyota,avalon,2100.0
1999,toyota,camry,5000.0
1999,toyota,corolla,3500.0
1999,toyota,landcruiser,15000.0
1999,toyota,tacoma,9493.75
1999,toyota,toyoace,11950.0
1999,toyota,unspecified,8950.0
1999,volkswagen,eurovan,5000.0
1999,volvo,c70,5000.0
1999,vw,eurovan,18500.0
2000,acura,integra,4500.0
2000,acura,tl,3400.0
2000,audi,s4,18500.0
2000,bentley,arnage,19999.0
2000,bmw,323ci,5499.5
2000,bmw,323i,2649.5
2000,bmw,328i,3500.0
2000,bmw,5,3000.0
2000,bmw,528i,4900.0
2000,bmw,540i,13000.0
2000,bmw,740i,7433.333333333333
2000,bmw,m5,63000.0
2000,bmw,x3,2000.0
2000,bmw,z-3,15000.0
2000,bmw,z3,6655.555555555556
2000,buick,park,7800.0
2000,cadillac,deville,2800.0
2000,cadillac,eldorado,10099.666666666666
2000,cadillac,escalade,6700.0
2000,cadillac,sedan,5950.0
2000,chevrolet,3500,6200.0
2000,chevrolet,6500,40000.0
2000,chevrolet,awd,13500.0
2000,chevrolet,camaro,2497.25
2000,chevrolet,colorado,8500.0
2000,chevrolet,corvette,20747.5
2000,chevrolet,express,4750.0
2000,chevrolet,monte,15000.0
2000,chevrolet,silverado,7900.0
2000,chevrolet,tahoe,4500.0
2000,chevy,1500,4375.0
2000,chevy,camaro,18500.0
2000,chevy,corvette,19183.333333333332
2000,chevy,monte,3400.0
2000,chevy,p30,3200.0
2000,chevy,s10,3900.0
2000,chevy,silverado,15000.0
2000,chevy,tahoe,2300.0
2000,chevy,tracker,2950.0
2000,chrysler,sebring,4000.0
2000,dodge,dakota,3166.6666666666665
2000,dodge,durango,2200.0
2000,ford,e-150,7000.0
2000,ford,e-250,5600.0
2000,ford,e150,3000.0
2000,ford,econoline,5500.0
2000,ford,excursion,6500.0
2000,ford,f-150,9650.0
2000,ford,f-250,6980.0
2000,ford,f-350,8800.0
2000,ford,f-450,17500.0
2000,ford,f150,5500.0
2000,ford,f250,9000.0
2000,ford,f350,14812.5
2000,ford,f450,13500.0
2000,ford,mustang,8100.0
2000,ford,ranger,7379.0
2000,ford,taurus,3850.0
2000,ford,xlt,2900.0
2000,gmc,3500,7500.0
2000,gmc,sierra,8090.0
2000,gmc,unspecified,3100.0
2000,honda,accord,2688.8888888888887
2000,honda,civic,3266.6666666666665
2000,honda,cr-v,5266.666666666667
2000,honda,odyssey,3647.5
2000,honda,prelude,8900.0
2000,hyundai,ionic,9500.0
2000,infiniti,i30,3000.0
2000,jaguar,s-type,7131.333333333333
2000,jaguar,unspecified,4000.0
2000,jaguar,xj8,3900.0
2000,jeep,cherokee,6332.142857142857
2000,jeep,grand,4000.0
2000,jeep,wrangler,8640.0
2000,jeep,wranngler,7995.0
2000,land,rover,11000.0
2000,lexus,es,5424.5
2000,lexus,lx,18900.0
2000,lexus,lx470,21600.0
2000,lexus,rx,2900.0
2000,lexus,rx300,4998.0
2000,mazda,miata,9000.0
2000,mazda,mpv,3495.0
2000,mazda,mx-5,6900.0
2000,mercedes,c230,3900.0
2000,mercedes,e430,3500.0
2000,mercedes-benz,clk-class,8200.0
2000,mercedes-benz,e-class,3100.0
2000,mercedes-benz,e320,2650.0
2000,mercedes-benz,m-class,3000.0
2000,mercedes-benz,ml-class,2000.0
2000,mercedes-benz,slk230,8000.0
2000,nissan,maxima,4833.333333333333
2000,nissan,quest,2800.0
2000,nissan,xterra,2500.0
2000,pontiac,firebird,18999.0
2000,porsche,911,29699.75
2000,porsche,boxster,8250.0
2000,subaru,legacy,12000.0
2000,toyota,4runner,8680.0
2000,toyota,avalon,2700.0
2000,toyota,camry,3179.4
2000,toyota,celica,3300.0
2000,toyota,mr2,6000.0
2000,toyota,rav4,2700.0
2000,toyota,sienna,2500.0
2000,toyota,solara,4499.0
2000,toyota,tacoma,7399.666666666667
2000,toyota,tundra,6328.571428571428
2000,volkswagen,beetle,5000.0
2000,volkswagen,eurovan,21500.0
2000,volvo,v70,3200.0
2000,volvo,vnl,7900.0
2000,vw,eurovan,9500.0
2000,vw,passat,4300.0
2001,acura,cl,2450.0
2001,acura,integra,3500.0
2001,acura,mdx,3875.0
2001,acura,tl,2905.0
2001,audi,a4,3000.0
2001,audi,tt,6050.0
2001,bmw,3,3800.0
2001,bmw,325ci,8100.0
2001,bmw,325i,5600.0
2001,bmw,525i,5500.0
2001,bmw,530i,3500.0
2001,bmw,740i,6200.0
2001,bmw,740il,8881.666666666666
2001,bmw,x5,2950.0
2001,bmw,z3,10078.8
2001,buick,century,2500.0
2001,buick,regal,2800.0
2001,cadillac,deville,2350.0
2001,chevrolet,corvette,14750.0
2001,chevrolet,express,8350.0
2001,chevrolet,monte,2200.0
2001,chevrolet,silverado,7875.0
2001,chevrolet,suburban,3150.0
2001,chevy,astrovan,2700.0
2001,chevy,avalanche,6000.0
2001,chevy,c6500,25000.0
2001,chevy,corvette,23000.0
2001,chevy,express,4500.0
2001,chevy,monte,2000.0
2001,chevy,silverado,10483.333333333334
2001,chevy,suburban,8000.0
2001,chevy,tahoe,7187.5
2001,chevy,tracker,4850.0
2001,chevy,unspecified,6000.0
2001,chrysler,town,3350.0
2001,chrysler,voyager,2650.0
2001,dodge,dakota,6950.0
2001,dodge,durango,2425.0
2001,dodge,ryan,8000.0
2001,ford,e-250,7700.0
2001,ford,e-350,6000.0
2001,ford,e250,3300.0
2001,ford,excursion,19000.0
2001,ford,expedition,17950.0
2001,ford,explorer,4500.0
2001,ford,f-150,4433.333333333333
2001,ford,f-250,14574.75
2001,ford,f-450,7000.0
2001,ford,f150,2583.3333333333335
2001,ford,f250,10966.666666666666
2001,ford,f350,10612.5
2001,ford,mustang,6362.5
2001,ford,ranger,8633.333333333334
2001,ford,taurus,3327.8571428571427
2001,ford,unspecified,7000.0
2001,ford,winstar,2750.0
2001,gmc,2500,3500.0
2001,gmc,safari,4700.0
2001,gmc,savana,7700.0
2001,gmc,sierra,10583.333333333334
2001,gmc,yukon,3025.0
2001,gmc,yukonxl,2800.0
2001,honda,accord,3598.5
2001,honda,civic,3499.75
2001,honda,cr-v,3000.0
2001,honda,insight,2500.0
2001,honda,odyssey,3033.3333333333335
2001,honda,prelude,5900.0
2001,honda,s2000,37500.0
2001,honda,vamos,7250.0
2001,hyundai,elantra,2300.0
2001,infiniti,g20,3000.0
2001,infiniti,i30,3200.0
2001,jaguar,xj8,6500.0
2001,jaguar,xj8l,6000.0
2001,jaguar,xk8,12166.666666666666
2001,jeep,cherokee,10050.0
2001,jeep,tj,6500.0
2001,jeep,wrangler,8350.0
2001,land,rover,7700.0
2001,lexus,es,3400.0
2001,lexus,es300,6300.0
2001,lexus,gs,12566.666666666666
2001,lexus,gs300,3200.0
2001,lexus,is,5175.0
2001,lexus,ls,5187.5
2001,lexus,ls430,5800.0
2001,lexus,rx,3100.0
2001,mazda,b3000,9500.0
2001,mazda,miata,8250.0
2001,mazda,mx-5,4250.0
2001,mazda,tribute,3950.0
2001,mercedes,clk55,10900.0
2001,mercedes,e320,2950.0
2001,mercedes,ml,3850.0
2001,mercedes,s500,5995.0
2001,mercedes-benz,430clk,5000.0
2001,mercedes-benz,c-class,2750.0
2001,mercedes-benz,e-class,4037.25
2001,mercedes-benz,e320,2500.0
2001,mercedes-benz,s-class,6266.333333333333
2001,nissan,maxima,3200.0
2001,nissan,pathfinder,4833.333333333333
2001,pontiac,firebird,7500.0
2001,pontiac,montana,2000.0
2001,porsche,911,35125.0
2001,porsche,boxster,9216.666666666666
2001,ram,2500,4995.0
2001,ram,3500,26500.0
2001,saturn,l200,2000.0
2001,saturn,sl2,3500.0
2001,subaru,impreza,6500.0
2001,subaru,legacy,2700.0
2001,toyota,4runner,9800.0
2001,toyota,camry,4083.3333333333335
2001,toyota,corolla,4900.0
2001,toyota,dyna,9500.0
2001,toyota,echo,2750.0
2001,toyota,grand,14500.0
2001,toyota,highlander,3466.6666666666665
2001,toyota,mr2,8500.0
2001,toyota,sequoia,4750.0
2001,toyota,sienna,3650.0
2001,toyota,solara,11500.0
2001,toyota,tacoma,8637.5
2001,toyota,tundra,8640.0
2001,toyota,unspecified,4650.0
2001,volkswagen,beetle,5000.0
2001,volkswagen,eurovan,12496.666666666666
2001,volvo,xc70,2250.0
2001,vw,eurovan,10478.25
2001,vw,jetta,2900.0
2002,acura,mdx,3650.0
2002,acura,rsx,6975.0
2002,acura,tl,6950.0
2002,audi,a6,2450.0
2002,audi,tt,4500.0
2002,bentley,azure,67000.0
2002,bmw,3,2500.0
2002,bmw,325ci,9250.0
2002,bmw,325i,8000.0
2002,bmw,325xi,3250.0
2002,bmw,330i,3500.0
2002,bmw,525i,5166.666666666667
2002,bmw,530i,3500.0
2002,bmw,745li,5800.0
2002,bmw,m3,16449.5
2002,bmw,unspecified,14500.0
2002,bmw,x5,3500.0
2002,bmw,z3,8900.0
2002,buick,century,2200.0
2002,buick,rendezvous,2800.0
2002,cadillac,deville,2500.0
2002,cadillac,eldorado,4950.0
2002,cadillac,escalade,4500.0
2002,chevrolet,astro,5600.0
2002,chevrolet,avalanche,8500.0
2002,chevrolet,camaro,11300.0
2002,chevrolet,cavalier,5500.0
2002,chevrolet,corvette,22066.666666666668
2002,chevrolet,express,2000.0
2002,chevrolet,extended,23500.0
2002,chevrolet,s10,6162.5
2002,chevrolet,silverado,8331.25
2002,chevrolet,tahoe,4450.0
2002,chevy,blazer,3000.0
2002,chevy,express,8083.333333333333
2002,chevy,s10,2500.0
2002,chevy,school,8350.0
2002,chevy,silverado,14466.666666666666
2002,chevy,tahoe,3400.0
2002,chevy,trailblazer,2500.0
2002,chrysler,pt,4433.333333333333
2002,chrysler,sebring,2200.0
2002,dodge,3/4,3500.0
2002,dodge,3500,3800.0
2002,dodge,dakota,5050.0
2002,dodge,nitro,8995.0
2002,ford,3ch,24000.0
2002,ford,crown,3800.0
2002,ford,e-350,8900.0
2002,ford,e-450,12000.0
2002,ford,e250,7000.0
2002,ford,e350,8800.0
2002,ford,excursion,9500.0
2002,ford,expedition,4366.666666666667
2002,ford,explorer,3740.0
2002,ford,f-150,5762.5
2002,ford,f-250,9033.333333333334
2002,ford,f-350,7750.0
2002,ford,f-450,13900.0
2002,ford,f150,8200.0
2002,ford,f250,8200.0
2002,ford,f350,19500.0
2002,ford,focus,3600.0
2002,ford,mustang,4200.0
2002,ford,ranger,6066.555555555556
2002,ford,taurus,2300.0
2002,ford,thunderbird,12511.875
2002,ford,unspecified,6700.0
2002,ford,windstar,2800.0
2002,gmc,kodiak,3500.0
2002,gmc,safari,18595.0
2002,gmc,savana,9995.0
2002,gmc,sierra,10183.333333333334
2002,gmc,yukon,7037.25
2002,honda,accord,4400.0
2002,honda,civic,3542.8571428571427
2002,honda,cr-v,4231.25
2002,honda,insight,3250.0
2002,honda,odyssey,2880.0
2002,honda,passport,3000.0
2002,honda,s2000,14000.0
2002,honda,unspecified,3750.0
2002,hyundai,elantra,3350.0
2002,hyundai,tucson,5000.0
2002,infiniti,i,2850.0
2002,infiniti,q45,4800.0
2002,jaguar,x-type,3000.0
2002,jaguar,xk8,7500.0
2002,jeep,grand,6500.0
2002,jeep,wrangler,9800.0
2002,kia,optima,2300.0
2002,kia,rio,3500.0
2002,kia,sportage,2300.0
2002,land,rover,17000.0
2002,lexus,es,3183.1666666666665
2002,lexus,es300,6499.0
2002,lexus,gs,4500.0
2002,lexus,ls,4900.0
2002,lexus,ls430,11350.0
2002,lexus,lx470,11800.0
2002,lexus,rx,3326.6666666666665
2002,lexus,rx300,3548.5714285714284
2002,lexus,sc430,13475.0
2002,mazda,b3000,3833.3333333333335
2002,mazda,mx-5,6000.0
2002,mazda,protege5,4500.0
2002,mercedes,cl,2950.0
2002,mercedes,cl500,3000.0
2002,mercedes,e55,48500.0
2002,mercedes,s55,6500.0
2002,mercedes,unspecified,24500.0
2002,mercedes-benz,c240,2500.0
2002,mercedes-benz,c32,7500.0
2002,mercedes-benz,cl-class,3999.0
2002,mercedes-benz,clk430,3800.0
2002,mercedes-benz,e-class,7316.666666666667
2002,mercedes-benz,g-class,23999.0
2002,mercedes-benz,ml500,2800.0
2002,mercedes-benz,s,10900.0
2002,mercedes-benz,s-class,6100.0
2002,mitsubishi,galant,3400.0
2002,mitsubishi,montero,3400.0
2002,nissan,altima,2800.0
2002,nissan,frontier,8000.0
2002,nissan,pathfinder,3333.0
2002,nissan,xterra,4450.0
2002,pontiac,firebird,12000.0
2002,porsche,911,41500.0
2002,porsche,boxster,10359.8
2002,porsche,unspecified,35000.0
2002,saturn,l,2000.0
2002,saturn,unspecified,3000.0
2002,subaru,impreza,12000.0
2002,subaru,legacy,2000.0
2002,subaru,outback,5662.5
2002,subaru,wrx,2500.0
2002,toyota,4runner,7700.0
2002,toyota,camry,3519.9
2002,toyota,celica,4050.0
2002,toyota,corolla,3795.0
2002,toyota,echo,2300.0
2002,toyota,highlander,3850.0
2002,toyota,prius,5995.0
2002,toyota,rav4,4550.0
2002,toyota,sequoia,5166.666666666667
2002,toyota,sienna,3459.6
2002,toyota,tacoma,8774.375
2002,toyota,tundra,9537.375
2002,toyota,unspecified,5400.0
2002,volkswagen,beetle,2159.0
2002,volkswagen,euro-van,8500.0
2002,volkswagen,eurovan,30600.0
2002,volkswagen,golf,3500.0
2002,volvo,s80,6800.0
2002,vw,beetle,2850.0
2002,vw,eurovan,13360.0
2002,vw,turbo,3500.0
2003,acura,cl,7747.5
2003,acura,mdx,3166.6666666666665
2003,acura,rsx,11000.0
2003,acura,tl,5683.166666666667
2003,audi,a4,2600.0
2003,audi,a6,5600.0
2003,bmw,325i,4800.0
2003,bmw,325xi,7500.0
2003,bmw,330ci,6500.0
2003,bmw,330i,10500.0
2003,bmw,5,2750.0
2003,bmw,540i,17999.0
2003,bmw,m3,22000.0
2003,bmw,m5,35000.0
2003,bmw,unspecified,7000.0
2003,bmw,x5,8500.0
2003,bmw,z4,8920.0
2003,buick,century,2575.0
2003,buick,lesabre,3750.0
2003,buick,rendezvous,3650.0
2003,cadillac,deville,3450.0
2003,cadillac,seville,2800.0
2003,chevrolet,astro,10000.0
2003,chevrolet,avalanche,5250.0
2003,chevrolet,blazer,9790.0
2003,chevrolet,c4500,10000.0
2003,chevrolet,corvette,23350.0
2003,chevrolet,express,8800.0
2003,chevrolet,s-10,3500.0
2003,chevrolet,s10,3520.0
2003,chevrolet,silverado,11740.90909090909
2003,chevrolet,tahoe,3900.0
2003,chevrolet,tracker,2750.0
2003,chevrolet,trailblazer,3750.0
2003,chevy,blazer,7499.5
2003,chevy,corvette,9000.0
2003,chevy,express,8500.0
2003,chevy,s10,4883.333333333333
2003,chevy,silverado,10800.0
2003,chevy,sonic,2700.0
2003,chevy,tahoe,3500.0
2003,chevy,unspecified,3000.0
2003,dodge,caravan,4000.0
2003,dodge,dakota,4350.0
2003,dodge,durango,2950.0
2003,dodge,grand,4450.0
2003,dodge,ram2500,32900.0
2003,dodge,sprinter,15900.0
2003,ford,2003,7000.0
2003,ford,crown,3800.0
2003,ford,e-250,4000.0
2003,ford,e-350,11000.0
2003,ford,e-450,12000.0
2003,ford,e150,15000.0
2003,ford,e350,6000.0
2003,ford,econoline,6650.0
2003,ford,excursion,8400.0
2003,ford,expedition,4222.0
2003,ford,explorer,4100.0
2003,ford,f-150,5450.0
2003,ford,f-250,4100.0
2003,ford,f-350,16730.833333333332
2003,ford,f150,9743.75
2003,ford,f250,6400.0
2003,ford,f350,11325.0
2003,ford,f450,17900.0
2003,ford,f550,10500.0
2003,ford,focus,2700.0
2003,ford,mustang,12566.666666666666
2003,ford,ranger,4325.0
2003,ford,thunderbird,13500.0
2003,ford,unspecified,2400.0
2003,ford,windstar,4050.0
2003,gmc,envoy,2824.1666666666665
2003,gmc,safari,2500.0
2003,gmc,savana,4900.0
2003,gmc,sierra,15120.0
2003,gmc,sonoma,6900.0
2003,gmc,topkick,16750.0
2003,gmc,yukon,5330.0
2003,honda,accord,3079.1666666666665
2003,honda,civic,3460.0
2003,honda,cr-v,2816.666666666667
2003,honda,element,4175.0
2003,honda,odyssey,8500.0
2003,honda,pilot,3783.3333333333335
2003,honda,s2000,37000.0
2003,honda,unspecified,4200.0
2003,infiniti,g35,5200.0
2003,jaguar,s-type,5833.333333333333
2003,jaguar,xj8,8888.0
2003,jeep,grand,2400.0
2003,jeep,liberty,3633.3333333333335
2003,jeep,tj,20000.0
2003,jeep,wrangler,8911.111111111111
2003,kia,rio,2500.0
2003,kia,sorento,3250.0
2003,kia,spectra,2350.0
2003,lexus,es,2649.5
2003,lexus,es300,4800.0
2003,lexus,gs,6000.0
2003,lexus,gx,12399.5
2003,lexus,gx470,5900.0
2003,lexus,lx,7500.0
2003,lexus,rx,4000.0
2003,lexus,rx300,6229.666666666667
2003,lexus,sc,14900.0
2003,lexus,sc430,15000.0
2003,mazda,mx-5,8400.0
2003,mercedes,2003,9900.0
2003,mercedes,e55,19000.0
2003,mercedes,slk32,6500.0
2003,mercedes,sprinter,7299.0
2003,mercedes-benz,c320,6450.0
2003,mercedes-benz,e-class,9066.666666666666
2003,mercedes-benz,m-class,2800.0
2003,mercedes-benz,ml320,3250.0
2003,mercedes-benz,s-class,7049.25
2003,mercedes-benz,sl-class,7516.666666666667
2003,mercedes-benz,sl55,25800.0
2003,mercedes-benz,slk230,3995.0
2003,mitsubishi,montero,4000.0
2003,nissan,350z,6950.0
2003,nissan,frontier,6800.0
2003,nissan,maxima,3900.0
2003,nissan,murano,3900.0
2003,nissan,pathfinder,2100.0
2003,pontiac,bonneville,2965.0
2003,pontiac,tbird,13500.0
2003,pontiac,vibe,4016.5
2003,saturn,aura,2295.0
2003,saturn,vue,2000.0
2003,subaru,baja,5500.0
2003,subaru,forester,6800.0
2003,subaru,legacy,6100.0
2003,subaru,ll,3650.0
2003,subaru,outback,5690.0
2003,subaru,unspecified,3650.0
2003,subaru,wrx,9000.0
2003,toyota,4runner,7633.333333333333
2003,toyota,avalon,2500.0
2003,toyota,camry,3921.428571428571
2003,toyota,corolla,4030.0
2003,toyota,highlander,5428.428571428572
2003,toyota,prius,3315.0
2003,toyota,rav4,2766.6666666666665
2003,toyota,sequoia,4650.0
2003,toyota,sienna,2950.0
2003,toyota,tacoma,11338.888888888889
2003,toyota,truck,7275.0
2003,toyota,tundra,8854.545454545454
2003,toyota,unspecified,4500.0
2003,volkswagen,beetle,5000.0
2003,volkswagen,eurovan,8320.0
2003,vw,eurovan,9166.666666666666
2003,vw,vanagon,11500.0
2003,vw,westfalia,12900.0
2004,acura,mdx,5299.0
2004,acura,rl,4000.0
2004,acura,tl,3866.6666666666665
2004,audi,allroad,4466.666666666667
2004,bmw,325xi,5000.0
2004,bmw,330,8950.0
2004,bmw,330ci,7975.0
2004,bmw,530i,8500.0
2004,bmw,645,3500.0
2004,bmw,645ci,6500.0
2004,bmw,745i,2000.0
2004,bmw,r1150rt,3200.0
2004,bmw,unspecified,4150.0
2004,bmw,z4,7750.0
2004,buick,rendezvous,6500.0
2004,cadillac,cts,3900.0
2004,cadillac,deville,3800.0
2004,cadillac,escalade,5700.0
2004,cadillac,xlr,20249.5
2004,chevrolet,astro,5900.0
2004,chevrolet,avalanche,5416.666666666667
